Id,Time(seconds),Time(text),Latitude,Longitude,FlightMode,Altitude(feet),Altitude(meters),Speed(mph),Speed(m/s),HomeDistance(feet),HomeDistance(meters),HomeLatitude,HomeLongitude,GpsCount,BatteryPower(%),BatteryVoltage,BatteryVoltageDeviation,BatteryCell1Voltage,BatteryCell2Voltage,BatteryCell3Voltage,BatteryCell4Voltage,VelocityX,VelocityY,VelocityZ,Pitch,Roll,Yaw,RcAileron,RcElevator,RcGyro,RcRudder,RcThrottle,NonGpsError,GoHomeStatus,AppTip,AppWarning,AppMessage
485,52.9,0m 52.9s,51.93798454,5.70380582,P-GPS,62.0,18.9,0.0,0.0,113.6,34.6,51.93767575,5.70387256,20,30,14.174,0.022,3.531,3.548,3.553,3.542,0,0.1,0,3.5,-3.1,15.8,1024,1024,1024,1024,1024,,,,,
486,53,0m 53s,51.93798412,5.70380588,P-GPS,62.0,18.9,0.0,0.0,113.5,34.6,51.93767575,5.70387256,20,30,14.174,0.022,3.531,3.548,3.553,3.542,0,0.1,-0.1,2.3,-3.4,15.6,1024,1024,1024,1024,1024,,,,,
487,53.1,0m 53.1s,51.9379841,5.7038061,P-GPS,62.0,18.9,0.0,0.0,113.5,34.6,51.93767575,5.70387256,20,30,14.174,0.022,3.531,3.548,3.553,3.542,0,0.1,0,0.9,-3.5,15.4,1024,1024,1024,1024,1024,,,,,
488,53.2,0m 53.2s,51.93798391,5.70380637,P-GPS,62.0,18.9,0.0,0.0,113.4,34.6,51.93767575,5.70387256,20,30,14.174,0.022,3.531,3.548,3.553,3.542,0,0.1,0,-0.1,-3.6,15.2,1024,1024,1024,1024,1024,,,,,
489,53.3,0m 53.3s,51.93798362,5.7038065,P-GPS,62.0,18.9,0.0,0.0,113.3,34.5,51.93767575,5.70387256,20,30,14.174,0.022,3.531,3.548,3.553,3.542,0,0.1,0,-0.6,-3.4,15,1024,1024,1024,1024,1024,,,,,
490,53.4,0m 53.4s,51.93798352,5.70380677,P-GPS,62.0,18.9,0.0,0.0,113.2,34.5,51.93767575,5.70387256,20,30,14.174,0.022,3.531,3.548,3.553,3.542,0,0.2,0,-0.6,-3.4,14.7,1024,1024,1024,1024,1024,,,,,
491,53.5,0m 53.5s,51.9379836,5.70380708,P-GPS,62.0,18.9,0.0,0.0,113.3,34.5,51.93767575,5.70387256,20,30,14.174,0.022,3.531,3.548,3.553,3.542,0.1,0.2,0,-0.4,-3.9,14.5,1058,1024,1024,1024,1024,,,,,
492,53.6,0m 53.6s,51.93798353,5.70380744,P-GPS,62.0,18.9,0.0,0.0,113.2,34.5,51.93767575,5.70387256,20,30,14.174,0.022,3.531,3.548,3.553,3.542,0.1,0.2,0,0,-4.1,14.3,1244,1024,1024,1024,1024,,,,,
493,53.7,0m 53.7s,51.93798365,5.70380785,P-GPS,62.0,18.9,0.0,0.0,113.3,34.5,51.93767575,5.70387256,20,30,14.174,0.022,3.531,3.548,3.553,3.542,0.1,0.3,0,0.4,-2.1,14.2,1268,1024,1024,1024,1024,,,,,
494,53.8,0m 53.8s,51.93798387,5.70380844,P-GPS,62.0,18.9,0.0,0.0,113.3,34.5,51.93767575,5.70387256,20,30,14.147,0.022,3.533,3.548,3.54,3.526,0.1,0.4,0,0.2,5.9,14.2,1285,1024,1024,1024,1024,,,,,
495,53.9,0m 53.9s,51.93798383,5.70380919,P-GPS,62.0,18.9,1.1,0.5,113.3,34.5,51.93767575,5.70387256,20,30,14.147,0.022,3.533,3.548,3.54,3.526,0.1,0.6,0,-0.5,9.3,13.8,1294,1024,1024,1024,1024,,,,,
496,54,0m 54s,51.93798401,5.70381034,P-GPS,62.0,18.9,1.5,0.7,113.3,34.5,51.93767575,5.70387256,20,30,14.147,0.022,3.533,3.548,3.54,3.526,0.1,0.8,0,-0.7,10.7,13.7,1301,1024,1024,1024,1024,,,,,
497,54.1,0m 54.1s,51.93798415,5.70381176,P-GPS,62.0,18.9,2.1,0.9,113.3,34.5,51.93767575,5.70387256,20,30,14.147,0.022,3.533,3.548,3.54,3.526,0.1,1,0,-0.5,11,13.7,1307,1024,1024,1024,1024,,,,,
498,54.2,0m 54.2s,51.9379844,5.70381357,P-GPS,62.0,18.9,2.4,1.1,113.4,34.6,51.93767575,5.70387256,20,30,14.147,0.022,3.533,3.548,3.54,3.526,0.1,1.3,0,0,11.3,13.8,1313,1024,1024,1024,1024,,,,,
499,54.3,0m 54.3s,51.93798455,5.70381567,P-GPS,62.0,18.9,3.0,1.3,113.4,34.6,51.93767575,5.70387256,20,30,14.147,0.022,3.533,3.548,3.54,3.526,0.1,1.5,0,0.4,11.2,13.8,1319,1024,1024,1024,1024,,,,,
500,54.4,0m 54.4s,51.93798485,5.70381843,P-GPS,62.3,19.0,3.5,1.6,113.4,34.6,51.93767575,5.70387256,20,30,14.147,0.022,3.533,3.548,3.54,3.526,0.1,1.7,0,1,11,14,1319,1024,1024,1024,1024,,,,,
501,54.5,0m 54.5s,51.93798498,5.70382112,P-GPS,62.3,19.0,4.2,1.9,113.4,34.6,51.93767575,5.70387256,20,30,14.147,0.022,3.533,3.548,3.54,3.526,0.1,1.9,0,1.3,10.7,13.9,1317,1024,1024,1024,1024,,,,,
502,54.6,0m 54.6s,51.93798535,5.70382424,P-GPS,62.3,19.0,4.5,2.0,113.5,34.6,51.93767575,5.70387256,20,30,14.147,0.022,3.533,3.548,3.54,3.526,0.1,2,0,1.7,10.1,13.7,1312,1024,1024,1024,1024,,,,,
503,54.7,0m 54.7s,51.93798546,5.70382745,P-GPS,62.0,18.9,4.9,2.2,113.4,34.6,51.93767575,5.70387256,20,30,14.147,0.022,3.533,3.548,3.54,3.526,0.1,2.2,0,2,9.9,13.5,1313,1024,1024,1024,1024,,,,,
504,54.8,0m 54.8s,51.93798559,5.70383151,P-GPS,62.0,18.9,5.6,2.5,113.4,34.6,51.93767575,5.70387256,20,30,14.147,0.022,3.533,3.548,3.54,3.526,0.1,2.4,0.1,2.3,9.5,13.2,1310,1024,1024,1024,1024,,,,,
505,54.9,0m 54.9s,51.93798579,5.70383495,P-GPS,62.0,18.9,5.6,2.5,113.4,34.6,51.93767575,5.70387256,20,30,14.147,0.022,3.533,3.548,3.54,3.526,0,2.6,0.1,2.4,9.4,12.7,1303,1024,1024,1024,1024,,,,,
506,55,0m 55s,51.93798583,5.70383954,P-GPS,62.0,18.9,6.2,2.8,113.4,34.6,51.93767575,5.70387256,20,30,14.147,0.022,3.533,3.548,3.54,3.526,0,2.8,0.1,2.7,9.2,12.4,1277,1024,1024,1024,1024,,,,,
507,55.1,0m 55.1s,51.93798586,5.7038438,P-GPS,62.0,18.9,6.7,3.0,113.3,34.5,51.93767575,5.70387256,20,30,14.147,0.022,3.533,3.548,3.54,3.526,0,2.9,0.1,3,8.7,12.4,1232,1022,1024,1024,1024,,,,,
508,55.2,0m 55.2s,51.93798615,5.70384876,P-GPS,62.0,18.9,7.0,3.1,113.4,34.6,51.93767575,5.70387256,20,30,14.147,0.022,3.533,3.548,3.54,3.526,0,3.1,0,3.1,7.5,12.6,1203,1001,1024,1024,1024,,,,,
509,55.3,0m 55.3s,51.93798615,5.7038534,P-GPS,61.7,18.8,7.4,3.3,113.3,34.5,51.93767575,5.70387256,20,30,14.147,0.022,3.533,3.548,3.54,3.526,0,3.2,0,2.8,5.2,12.5,1217,964,1024,1024,1024,,,,,
510,55.5,0m 55.5s,51.93798611,5.70386366,P-GPS,61.7,18.8,7.6,3.4,113.2,34.5,51.93767575,5.70387256,20,30,14.147,0.022,3.533,3.548,3.54,3.526,0,3.3,0,3.5,2.8,11.8,1249,931,1024,1024,1024,,,,,
511,55.6,0m 55.6s,51.93798594,5.70386915,P-GPS,61.7,18.8,8.0,3.6,113.2,34.5,51.93767575,5.70387256,20,30,14.147,0.022,3.533,3.548,3.54,3.526,-0.1,3.4,0,5.3,3.7,11.7,1199,924,1024,1024,1024,,,,,
512,55.9,0m 55.9s,51.93798528,5.70388496,P-GPS,61.7,18.8,8.1,3.6,112.9,34.4,51.93767575,5.70387256,20,30,14.147,0.022,3.533,3.548,3.54,3.526,-0.3,3.5,0,6.4,0.2,12.1,1033,935,1024,1024,1024,,,,,
513,56,0m 56s,51.93798495,5.70389039,P-GPS,61.7,18.8,8.2,3.6,112.9,34.4,51.93767575,5.70387256,20,30,14.242,0.016,3.551,3.567,3.566,3.558,-0.4,3.5,0,6.1,-3.3,12.5,1033,935,1024,1024,1024,,,,,
514,56.1,0m 56.1s,51.93798463,5.70389572,P-GPS,61.7,18.8,8.2,3.7,112.8,34.4,51.93767575,5.70387256,20,30,14.242,0.016,3.551,3.567,3.566,3.558,-0.4,3.4,0,5.9,-5.4,12.6,1030,927,1024,1024,1024,,,,,
515,56.2,0m 56.2s,51.93798406,5.7039008,P-GPS,61.7,18.8,8.1,3.6,112.6,34.3,51.93767575,5.70387256,20,30,14.242,0.016,3.551,3.567,3.566,3.558,-0.4,3.3,0,6,-6.1,12.7,1069,923,1024,1024,1024,,,,,
516,56.3,0m 56.3s,51.93798361,5.70390559,P-GPS,61.7,18.8,7.7,3.4,112.6,34.3,51.93767575,5.70387256,20,30,14.242,0.016,3.551,3.567,3.566,3.558,-0.5,3.2,0,6.1,-6.2,12.8,1083,910,1024,1024,1024,,,,,
517,56.4,0m 56.4s,51.93798307,5.70391059,P-GPS,61.7,18.8,7.7,3.4,112.4,34.3,51.93767575,5.70387256,20,30,14.242,0.016,3.551,3.567,3.566,3.558,-0.5,3.1,0,6.2,-5.6,13.1,1074,906,1024,1024,1024,,,,,
518,56.5,0m 56.5s,51.93798255,5.70391512,P-GPS,61.7,18.8,7.4,3.3,112.3,34.2,51.93767575,5.70387256,20,30,14.242,0.016,3.551,3.567,3.566,3.558,-0.6,3,0,6.5,-4.9,13.3,1024,953,1024,1024,1024,,,,,
519,56.6,0m 56.6s,51.93798186,5.70391944,P-GPS,61.7,18.8,7.0,3.1,112.2,34.2,51.93767575,5.70387256,20,30,14.242,0.016,3.551,3.567,3.566,3.558,-0.6,3,0,6.7,-4.7,13.6,1024,1024,1024,1024,1024,,,,,
520,56.7,0m 56.7s,51.93798126,5.70392402,P-GPS,61.4,18.7,7.0,3.1,112.0,34.2,51.93767575,5.70387256,20,30,14.242,0.016,3.551,3.567,3.566,3.558,-0.6,2.9,0,5.5,-5.2,13.8,1024,1024,1024,1024,1024,,,,,
521,56.8,0m 56.8s,51.93798067,5.70392816,P-GPS,61.4,18.7,6.8,3.0,111.9,34.1,51.93767575,5.70387256,20,30,14.242,0.016,3.551,3.567,3.566,3.558,-0.6,2.8,0,3.5,-5.6,14.1,1024,1024,1024,1024,1024,,,,,
522,56.9,0m 56.9s,51.93798009,5.70393227,P-GPS,61.4,18.7,6.5,2.9,111.8,34.1,51.93767575,5.70387256,20,30,14.242,0.016,3.551,3.567,3.566,3.558,-0.6,2.7,0,2.6,-7.2,14.3,1024,1024,1024,1024,1024,,,,,
523,57,0m 57s,51.93797958,5.70393622,P-GPS,61.4,18.7,6.4,2.8,111.8,34.1,51.93767575,5.70387256,20,30,14.193,0.026,3.534,3.55,3.56,3.549,-0.5,2.6,0,2.1,-10.1,14.4,1024,1024,1024,1024,1024,,,,,
524,57.1,0m 57.1s,51.93797909,5.70393996,P-GPS,61.7,18.8,6.0,2.7,111.7,34.0,51.93767575,5.70387256,20,30,14.193,0.026,3.534,3.55,3.56,3.549,-0.5,2.4,0,2.3,-13.3,14.5,1024,1024,1024,1024,1024,,,,,
525,57.2,0m 57.2s,51.93797862,5.70394321,P-GPS,61.4,18.7,5.5,2.5,111.6,34.0,51.93767575,5.70387256,20,30,14.193,0.026,3.534,3.55,3.56,3.549,-0.4,2.2,0,2.6,-16.2,14.6,1024,1024,1024,1024,1024,,,,,
526,57.3,0m 57.3s,51.93797822,5.70394644,P-GPS,61.4,18.7,5.2,2.3,111.6,34.0,51.93767575,5.70387256,20,30,14.193,0.026,3.534,3.55,3.56,3.549,-0.3,2,0,2.8,-18,14.7,1024,1024,1024,1024,1024,,,,,
527,57.4,0m 57.4s,51.93797799,5.70394894,P-GPS,61.7,18.8,4.5,2.0,111.6,34.0,51.93767575,5.70387256,20,30,14.193,0.026,3.534,3.55,3.56,3.549,-0.3,1.7,0,3.1,-19.3,14.7,1024,1024,1024,1024,1024,,,,,
528,57.5,0m 57.5s,51.93797773,5.70395132,P-GPS,61.7,18.8,3.7,1.6,111.6,34.0,51.93767575,5.70387256,20,30,14.193,0.026,3.534,3.55,3.56,3.549,-0.2,1.4,0,3.5,-19.9,14.2,1024,1024,1024,1024,1024,,,,,
529,57.6,0m 57.6s,51.93797751,5.70395285,P-GPS,61.7,18.8,3.4,1.5,111.6,34.0,51.93767575,5.70387256,20,30,14.193,0.026,3.534,3.55,3.56,3.549,-0.2,1.2,0,3.6,-19.3,14.1,1024,1024,1024,1024,1024,,,,,
530,57.7,0m 57.7s,51.93797727,5.70395461,P-GPS,61.7,18.8,2.4,1.1,111.5,34.0,51.93767575,5.70387256,20,30,14.193,0.026,3.534,3.55,3.56,3.549,-0.1,1,0,3.7,-17.5,14.3,1024,1024,1024,1024,1024,,,,,
531,57.8,0m 57.8s,51.93797739,5.70395552,P-GPS,61.7,18.8,2.1,0.9,111.6,34.0,51.93767575,5.70387256,20,30,14.193,0.026,3.534,3.55,3.56,3.549,-0.1,0.8,0,3.9,-15.6,14.5,1024,1024,1024,1024,1024,,,,,
532,57.9,0m 57.9s,51.93797729,5.70395659,P-GPS,61.7,18.8,1.5,0.7,111.6,34.0,51.93767575,5.70387256,20,30,14.193,0.026,3.534,3.55,3.56,3.549,0,0.6,0,4,-13.5,14.6,1024,1024,1024,1024,1024,,,,,
533,58,0m 58s,51.93797724,5.70395719,P-GPS,61.7,18.8,1.5,0.7,111.6,34.0,51.93767575,5.70387256,20,30,14.211,0.018,3.545,3.56,3.562,3.544,0,0.5,0,3.8,-11.6,14.9,1024,1024,1024,1024,1024,,,,,
534,58.1,0m 58.1s,51.93797722,5.70395787,P-GPS,61.7,18.8,1.1,0.5,111.6,34.0,51.93767575,5.70387256,20,30,14.211,0.018,3.545,3.56,3.562,3.544,0,0.4,0,3.6,-9.9,15.4,1024,1024,1024,1024,1024,,,,,
535,58.2,0m 58.2s,51.93797734,5.70395777,P-GPS,61.7,18.8,0.0,0.0,111.7,34.0,51.93767575,5.70387256,20,30,14.211,0.018,3.545,3.56,3.562,3.544,0,0.3,0,3.7,-8.6,15.5,1024,1024,1024,1024,1024,,,,,
536,58.3,0m 58.3s,51.9379774,5.7039584,P-GPS,61.7,18.8,0.0,0.0,111.7,34.1,51.93767575,5.70387256,20,30,14.211,0.018,3.545,3.56,3.562,3.544,0,0.2,0,3.8,-7.3,15.6,1024,1020,1024,1024,1024,,,,,
537,58.4,0m 58.4s,51.93797761,5.70395811,P-GPS,61.7,18.8,0.0,0.0,111.8,34.1,51.93767575,5.70387256,20,30,14.211,0.018,3.545,3.56,3.562,3.544,0,0.1,0,4,-6,15.6,1024,957,1024,1024,1024,,,,,
538,58.5,0m 58.5s,51.93797766,5.70395835,P-GPS,61.7,18.8,0.0,0.0,111.8,34.1,51.93767575,5.70387256,20,30,14.211,0.018,3.545,3.56,3.562,3.544,0,0.1,0,4.2,-5.1,15.6,1024,888,1024,1024,1024,,,,,
539,58.7,0m 58.7s,51.93797792,5.70395821,P-GPS,61.7,18.8,0.7,0.3,111.9,34.1,51.93767575,5.70387256,20,30,14.211,0.018,3.545,3.56,3.562,3.544,0,0,0,6.6,-3.1,15.2,1024,862,1024,1024,1024,,,,,
540,58.8,0m 58.8s,51.93797785,5.70395811,P-GPS,61.7,18.8,0.0,0.0,111.9,34.1,51.93767575,5.70387256,20,30,14.211,0.018,3.545,3.56,3.562,3.544,0,0,0,9,-2.6,14.9,1024,830,1024,1024,1024,,,,,
541,58.9,0m 58.9s,51.93797778,5.70395787,P-GPS,61.7,18.8,0.0,0.0,111.8,34.1,51.93767575,5.70387256,20,30,14.211,0.018,3.545,3.56,3.562,3.544,-0.1,0,0,10.7,-2.3,14.6,1024,820,1024,1024,1024,,,,,
542,59,0m 59s,51.93797768,5.70395781,P-GPS,61.7,18.8,0.0,0.0,111.8,34.1,51.93767575,5.70387256,20,30,14.211,0.018,3.545,3.56,3.562,3.544,-0.3,0,0,11.8,-2.3,14.3,1024,813,1024,1024,1024,,,,,
543,59.1,0m 59.1s,51.93797735,5.70395782,P-GPS,61.7,18.8,1.5,0.7,111.7,34.0,51.93767575,5.70387256,20,30,14.181,0.013,3.539,3.549,3.552,3.541,-0.4,0,0,12.5,-2.3,14.2,1024,797,1024,1024,1024,,,,,
544,59.3,0m 59.3s,51.93797623,5.70395768,P-GPS,61.7,18.8,1.1,0.5,111.3,33.9,51.93767575,5.70387256,20,30,14.181,0.013,3.539,3.549,3.552,3.541,-0.7,0,0,13.2,-2.6,14,1024,778,1024,1024,1024,,,,,
545,59.4,0m 59.4s,51.93797538,5.70395771,P-GPS,61.7,18.8,1.7,0.8,111.0,33.8,51.93767575,5.70387256,20,30,14.181,0.013,3.539,3.549,3.552,3.541,-0.8,0,0,13.7,-2.9,13.9,1024,788,1024,1024,1024,,,,,
546,59.5,0m 59.5s,51.93797463,5.70395757,P-GPS,61.7,18.8,2.1,0.9,110.7,33.7,51.93767575,5.70387256,20,30,14.181,0.013,3.539,3.549,3.552,3.541,-1,0,0,14.3,-2.9,13.9,1024,789,1024,1024,1024,,,,,
547,59.6,0m 59.6s,51.93797349,5.70395767,P-GPS,61.7,18.8,2.6,1.2,110.3,33.6,51.93767575,5.70387256,20,30,14.181,0.013,3.539,3.549,3.552,3.541,-1.1,0,0,14.2,-3,13.8,1024,793,1024,1024,1024,,,,,
548,59.8,0m 59.8s,51.93797084,5.70395751,P-GPS,61.7,18.8,3.2,1.4,109.3,33.3,51.93767575,5.70387256,20,30,14.181,0.013,3.539,3.549,3.552,3.541,-1.5,0,0,13.7,-3.3,13.5,1024,805,1024,1024,1024,,,,,
549,60,1m 0s,51.93796765,5.70395738,P-GPS,61.7,18.8,3.7,1.6,108.2,33.0,51.93767575,5.70387256,20,30,14.181,0.013,3.539,3.549,3.552,3.541,-1.7,0,0,12.7,-3.3,13.1,1024,808,1024,1024,1024,,,,,
550,60.1,1m 0.1s,51.937966,5.70395736,P-GPS,61.4,18.7,4.0,1.8,107.6,32.8,51.93767575,5.70387256,20,30,14.181,0.013,3.539,3.549,3.552,3.541,-1.9,-0.1,0,12.4,-3.3,12.8,1024,809,1024,1024,1024,,,,,
551,60.2,1m 0.2s,51.93796399,5.70395719,P-GPS,61.4,18.7,4.5,2.0,106.9,32.6,51.93767575,5.70387256,20,30,14.181,0.013,3.539,3.549,3.552,3.541,-2,-0.1,0,12.2,-3.5,12.5,1024,815,1024,1024,1024,,,,,
552,60.3,1m 0.3s,51.93796209,5.703957,P-GPS,61.4,18.7,4.7,2.1,106.2,32.4,51.93767575,5.70387256,20,30,14.196,0.017,3.541,3.554,3.558,3.543,-2.1,-0.1,0,12,-3.6,12.4,1024,821,1024,1024,1024,,,,,
553,60.4,1m 0.4s,51.93795978,5.70395685,P-GPS,61.4,18.7,5.3,2.4,105.3,32.1,51.93767575,5.70387256,20,30,14.196,0.017,3.541,3.554,3.558,3.543,-2.2,-0.1,0,11.6,-3.5,12.4,1024,839,1024,1024,1024,,,,,
554,60.5,1m 0.5s,51.93795767,5.70395661,P-GPS,61.4,18.7,5.4,2.4,104.6,31.9,51.93767575,5.70387256,20,30,14.196,0.017,3.541,3.554,3.558,3.543,-2.3,-0.1,0,11.1,-3.6,12.5,1024,859,1024,1024,1024,,,,,
555,60.7,1m 0.7s,51.93795287,5.703956,P-GPS,61.4,18.7,6.0,2.7,102.8,31.3,51.93767575,5.70387256,20,30,14.196,0.017,3.541,3.554,3.558,3.543,-2.5,-0.2,0,9.8,-3.8,12.6,1024,865,1024,1024,1024,,,,,
556,60.8,1m 0.8s,51.93795027,5.70395576,P-GPS,61.0,18.6,6.1,2.7,101.9,31.1,51.93767575,5.70387256,20,30,14.196,0.017,3.541,3.554,3.558,3.543,-2.6,-0.2,0,8.8,-4,12.8,1024,866,1024,1024,1024,,,,,
557,60.9,1m 0.9s,51.93794785,5.70395542,P-GPS,61.0,18.6,6.4,2.8,101.0,30.8,51.93767575,5.70387256,20,30,14.196,0.017,3.541,3.554,3.558,3.543,-2.7,-0.2,0,8.2,-4.1,13.2,1024,867,1024,1024,1024,,,,,
558,61,1m 1s,51.93794509,5.70395505,P-GPS,61.0,18.6,6.5,2.9,100.0,30.5,51.93767575,5.70387256,20,30,14.196,0.017,3.541,3.554,3.558,3.543,-2.7,-0.2,0,8.1,-4.1,13.5,1024,879,1024,1024,1024,,,,,
559,61.1,1m 1.1s,51.93794249,5.70395467,P-GPS,61.0,18.6,6.8,3.0,99.0,30.2,51.93767575,5.70387256,20,30,14.196,0.017,3.541,3.554,3.558,3.543,-2.8,-0.3,0,8,-4.1,13.7,1024,921,1024,1024,1024,,,,,
560,61.2,1m 1.2s,51.93793985,5.70395414,P-GPS,61.0,18.6,6.7,3.0,98.1,29.9,51.93767575,5.70387256,20,30,14.196,0.017,3.541,3.554,3.558,3.543,-2.8,-0.3,0,7.8,-4.2,13.9,1024,928,1024,1024,1024,,,,,
561,61.3,1m 1.3s,51.93793725,5.70395366,P-GPS,61.0,18.6,6.5,2.9,97.1,29.6,51.93767575,5.70387256,20,30,14.196,0.017,3.541,3.554,3.558,3.543,-2.8,-0.3,0,7.2,-4.1,14,1024,933,1024,1024,1024,,,,,
562,61.5,1m 1.5s,51.93793172,5.70395261,P-GPS,61.0,18.6,6.8,3.0,95.1,29.0,51.93767575,5.70387256,20,30,14.196,0.017,3.541,3.554,3.558,3.543,-2.9,-0.3,0,5.1,-4.2,14.2,1024,963,1024,1024,1024,,,,,
563,61.6,1m 1.6s,51.9379289,5.70395197,P-GPS,61.0,18.6,7.0,3.1,94.1,28.7,51.93767575,5.70387256,20,30,14.196,0.017,3.541,3.554,3.558,3.543,-2.9,-0.3,0,4.4,-4,14.2,1024,1004,1024,1024,1024,,,,,
564,61.7,1m 1.7s,51.93792615,5.70395146,P-GPS,61.0,18.6,7.0,3.1,93.1,28.4,51.93767575,5.70387256,20,30,14.196,0.017,3.541,3.554,3.558,3.543,-2.9,-0.3,0,3,-4,14.3,1024,1004,1024,1024,1024,,,,,
565,61.8,1m 1.8s,51.93792359,5.70395085,P-GPS,61.0,18.6,6.6,3.0,92.1,28.1,51.93767575,5.70387256,20,30,14.196,0.017,3.541,3.554,3.558,3.543,-2.8,-0.3,0,1.6,-3.9,14.3,1024,1024,1024,1024,1024,,,,,
566,61.9,1m 1.9s,51.93792106,5.70395033,P-GPS,61.0,18.6,6.5,2.9,91.2,27.8,51.93767575,5.70387256,20,30,14.196,0.017,3.541,3.554,3.558,3.543,-2.7,-0.3,0,0,-3.9,14.5,1024,1024,1024,1024,1024,,,,,
567,62.1,1m 2.1s,51.9379161,5.70394925,P-GPS,61.0,18.6,6.3,2.8,89.4,27.2,51.93767575,5.70387256,20,30,14.196,0.017,3.541,3.554,3.558,3.543,-2.4,-0.3,0,-6.3,-4.9,14.9,1024,1024,1024,1024,1024,,,,,
568,62.2,1m 2.2s,51.93791395,5.70394882,P-GPS,61.0,18.6,5.9,2.6,88.6,27.0,51.93767575,5.70387256,20,30,14.196,0.017,3.541,3.554,3.558,3.543,-2.3,-0.2,0,-9.4,-5.3,15.2,1024,1024,1024,1024,1024,,,,,
569,62.4,1m 2.4s,51.93791025,5.70394808,P-GPS,61.0,18.6,5.0,2.2,87.2,26.6,51.93767575,5.70387256,20,30,14.196,0.017,3.541,3.554,3.558,3.543,-1.8,-0.1,0,-13.3,-6,15.6,1024,1024,1024,1024,1024,,,,,
570,62.5,1m 2.5s,51.93790878,5.70394783,P-GPS,61.0,18.6,4.4,2.0,86.7,26.4,51.93767575,5.70387256,20,30,14.196,0.017,3.541,3.554,3.558,3.543,-1.4,-0.1,0,-14.1,-6,15.6,1024,1024,1024,1024,1024,,,,,
571,62.6,1m 2.6s,51.93790757,5.70394754,P-GPS,61.0,18.6,3.4,1.5,86.2,26.3,51.93767575,5.70387256,20,30,14.196,0.017,3.541,3.554,3.558,3.543,-1.2,-0.1,0,-14.1,-6.1,15.5,1024,1024,1024,1024,1024,,,,,
572,62.7,1m 2.7s,51.93790659,5.70394739,P-GPS,61.4,18.7,2.8,1.3,85.9,26.2,51.93767575,5.70387256,20,30,14.196,0.017,3.541,3.554,3.558,3.543,-0.9,0,-0.1,-12.1,-6,15.1,1024,1024,1024,1024,1024,,,,,
573,62.8,1m 2.8s,51.93790616,5.70394746,P-GPS,61.4,18.7,1.5,0.7,85.7,26.1,51.93767575,5.70387256,20,30,14.196,0.017,3.541,3.554,3.558,3.543,-0.8,0,-0.1,-9.2,-5.5,14.7,1024,1024,1024,1024,1024,,,,,
574,62.9,1m 2.9s,51.93790521,5.70394733,P-GPS,61.4,18.7,1.5,0.7,85.4,26.0,51.93767575,5.70387256,20,30,14.196,0.017,3.541,3.554,3.558,3.543,-0.6,0,0,-6.4,-5.1,14.3,1024,1024,1024,1024,1024,,,,,
575,63,1m 3s,51.93790515,5.70394749,P-GPS,61.4,18.7,1.1,0.5,85.4,26.0,51.93767575,5.70387256,20,30,14.196,0.017,3.541,3.554,3.558,3.543,-0.5,0,0,-4.3,-5,14.1,1024,1024,1024,1024,1024,,,,,
576,63.1,1m 3.1s,51.93790472,5.70394751,P-GPS,61.4,18.7,0.0,0.0,85.2,26.0,51.93767575,5.70387256,20,30,14.196,0.017,3.541,3.554,3.558,3.543,-0.4,0,0,-2.5,-4.8,13.9,1024,1024,1024,1024,1024,,,,,
577,63.2,1m 3.2s,51.93790455,5.70394769,P-GPS,61.7,18.8,0.0,0.0,85.2,26.0,51.93767575,5.70387256,20,30,14.196,0.017,3.541,3.554,3.558,3.543,-0.3,0,0,-1.1,-4.7,13.8,1024,1024,1024,1024,1024,,,,,
578,63.3,1m 3.3s,51.93790427,5.70394777,P-GPS,61.7,18.8,1.1,0.5,85.1,25.9,51.93767575,5.70387256,20,30,14.196,0.017,3.541,3.554,3.558,3.543,-0.3,0,0,0,-4.7,14.1,1024,1024,1024,1024,1024,,,,,
579,63.5,1m 3.5s,51.93790427,5.70394815,P-GPS,61.7,18.8,0.0,0.0,85.1,25.9,51.93767575,5.70387256,20,30,14.196,0.017,3.541,3.554,3.558,3.543,-0.2,0,0,1.6,-4.4,14.4,1024,1024,1024,1024,1024,,,,,
580,63.6,1m 3.6s,51.93790446,5.70394828,P-GPS,61.7,18.8,0.0,0.0,85.2,26.0,51.93767575,5.70387256,20,30,14.144,0.017,3.528,3.545,3.543,3.528,-0.1,0,0,2.3,-4.4,14.4,1024,1024,1024,1024,1024,,,,,
581,63.7,1m 3.7s,51.93790433,5.70394835,P-GPS,61.7,18.8,0.0,0.0,85.1,25.9,51.93767575,5.70387256,20,30,14.144,0.017,3.528,3.545,3.543,3.528,-0.1,0,0,2.8,-4.5,13.9,1024,1024,1024,1024,1024,,,,,
582,63.8,1m 3.8s,51.93790438,5.70394843,P-GPS,61.7,18.8,0.0,0.0,85.1,25.9,51.93767575,5.70387256,20,30,14.144,0.017,3.528,3.545,3.543,3.528,-0.1,0,0,3.2,-4.5,13.6,1024,1024,1024,1024,1024,,,,,
583,63.9,1m 3.9s,51.9379045,5.70394854,P-GPS,61.7,18.8,1.1,0.5,85.2,26.0,51.93767575,5.70387256,20,30,14.144,0.017,3.528,3.545,3.543,3.528,-0.1,0,0,3.3,-4.4,13.5,1024,1024,1024,1024,1024,,,,,
